cust_id,revenue_2018_2019
dzwqw66pvzqdq75b,0.0
vou6wetaspvrs5tt,0.0
a45cltsqdanobvf5,0.0
uu2t2rd23577n7ug,333.15
jj4fw443ttprozf5,0.0
rogpgy4diy7kzc3i,0.0
m4edbza2hmtn5ddc,0.0
js6u5ky3abj5of6f,0.0
vzjrb4h7hqh75cf5,426.62
e7tpcxopwlscjn2w,0.0
53n6fnmh2egdn6wb,134.9
xhj42o4pmgcjghxy,0.0
viksnj5ptc2muh3s,0.0
og4wxcbek2bs2zaz,0.0
idynflykg7kvxeik,0.0
o5suynssqrdli52w,0.0
xr35sjdch7icwajb,0.0
la64dnpagmfod25e,143.9
gkbomjxc33sg5zdx,0.0
s3d25i5uda65j4ho,0.0
ok7yq426ylack4zn,107.35
ziogrk3lk466qm7p,0.0
gvgsxlwrjgpfsqpx,0.0
pyjlzzxj4dvt7wrf,0.0
ejphbhndkqt7vejy,0.0
u7r7bmexmbyfv7ax,385.2
4xyf36lfvm3smqef,89.95
meed545kvpafom3o,0.0
iwckx57adiomlzhf,0.0
22s5gs7hhvkf765l,0.0
zyaban4vdsykclqa,62.96
tsbhajm47y52ph6h,0.0
anbkd4whso3htnn7,0.0
omwdpqjbe3yfvwoq,0.0
lbhua6kjubfccmvt,46.57
stmr5lxsvoba47oi,93.27
ikae65zvu3pqednr,0.0
dmer6nm4ofz2ej33,0.0
rqg2l2jkdfbsv65w,0.0
lwqzqdy4zvat2gwd,0.0
3zdjezrufbl6dsdo,71.95
7t63d7hw3elsywfc,0.0
etwd7ehrdc5zqx6t,136.0
hmrr5wyzcpgyb7ob,130.47
7ydhtcnlvt7kj4hv,0.0
apdcgyfziwk3qg5g,1027.63
uxxkqatmvrg4cbbx,797.32
2s2ulmwevpv7sdz2,144.93
pnwj6ievx65neprx,0.0
lu2kgdifcxzvfzaa,231.89
5obm6xcnpyxdkwwd,0.0
lxdutc3cpp4aky3u,0.0
ypt4hveukgntz7ad,151.9
j27ynx5jin2mlxen,149.9
hne6rftksxp6dpvt,0.0
3t75huwe44golf7f,0.0
p2zvx45qbvdrq4yp,194.95
hlerln4ra7ybpe6q,0.0
mgznqiwvs7masliz,342.93
jljdwp254itffdan,0.0
zfx5wrvdnkrayazo,0.0
cshiyoyn7cs7iuz4,0.0
khwoph34perqawda,0.0
yf5obdo2347gfoq3,109.9
ppej6gqpo5g3xmnx,0.0
yscwajmbfz3vx6gw,269.95
7kgyytwmheiaydm5,218.2
qsvhdwhlptxze5gk,178.8
wfzpri3z2stxtwd2,494.17
fpp2fhittlacvwvr,275.1
a7jxgb7gqcwsauzb,77.36
fafkvomt4sjxh7mg,0.0
hgcslw5qum52xlgy,0.0
6dfxgm2pxkbuflac,0.0
kr7lcbkko6gayot5,203.12
doh4yr67zbgsdat3,0.0
fmskp3dvsgykqhaq,0.0
v4rlemsk2sqos3fe,0.0
krylh552tf5jot6z,0.0
pmysbxzivtjmpwrn,0.0
hleqej2w67wsjgtf,98.15
oxiztjzdvzdfec4m,91.44
bcm3cdravnwwrilt,0.0
jwciqzjx2ba66tb7,0.0
5mr7e7dk62rqkn37,403.01
un7t3naiczt4jgfo,0.0
2xowtjrdlguhefe3,54.46
eeunywze3nxxolod,0.0
oklvjnbf4clbrwp2,0.0
cjmrjszicdb7tlzc,0.0
likvraeawewwkfq3,0.0
intje4of7vmjqo7v,45.95
x7pmj2433qu62gjw,0.0
gzpzny22qbnorz7l,0.0
uzjdycunentilnxi,55.95
qprkqelhjgxtkg4p,0.0
cexde73fhn6qlvmu,465.01
ccirdclyuap5ehy6,107.9
iarncvfhj4lqk2bc,152.85
n4344agihxmlqezc,0.0
sxhv7e4jwq3mdjkm,0.0
2dxhynpnsrodzuhk,314.95
ce2gee5p5pzxtgqd,0.0
nkqgufzpbkrwhwn2,0.0
r7fvg4qlz5kpmgja,0.0
w7tkd6orotmmmh6n,64.92
7z2hzvyjnneanyfb,0.0
n6inx7hjxw6mro5g,0.0
2hmmnojun74ibt7j,127.92
tupmd2bky3eo3y7c,53.17
vwakkcvn5by4urx7,141.9
7ereiheta3mrru6d,0.0
f27wc55nz7mln6pu,100.91
7g23vwh4pin4e7zu,0.0
xokqy7pe56gavxsr,0.0
x52aqypjb326juyj,0.0
524fqkbj7rlp45xa,719.75
t44zy4bjd4jrkr5m,0.0
aez5ta5chsqme63k,0.0
t3bnht7lomhqrous,40.45
4sh7le33mljsqdjj,165.11
yjngrgwzdh2k6wfe,0.0
3c7fdv5cfkpfkam5,0.0
ino6rd4c22idubon,0.0
5dmbifqplxzrg4gm,89.95
cglun2pewdpuvkoe,182.45
s47vfz5t4z6vdk6m,0.0
r2ysegx3v2eaxryp,0.0
ib3viyplffnvwlq2,0.0
2ra2rvgidvtmbqvn,311.35
wcgjp5q7p63iip36,877.19
4wgzflo3rou6sr4c,0.0
skdfq32narlpqjwa,0.0
rtrdqlc7fn3gzwat,0.0
jzmuwdg5kc2wvukg,99.95
rnj2ihcur5hzozsy,369.8
c22wthakqmp4wumw,0.0
zb7bkx5ihplknymm,0.0
dw7ahkqy5w2nujwv,91.0
4gkhtig3qbmptzxn,32.35
sgkzv77btj4cvv5t,0.0
hb6yq247zvsdwjrl,0.0
wrltdbutag3ih6fu,52.5
p63s6k4vdkxu5qfz,0.0
q5iyijah3ow6sksf,0.0
cmoato4laopokz4m,105.57
iyk45d7khcnpnv7n,0.0
ms735j3lceslds7n,0.0
aghho23ooek5flam,0.0
lazzywatijdl2reu,104.3
muw5b6jjes4jeags,0.0
uh3c6cpmzvk7cfac,632.66
hy3kdv27cmcddz5t,19.95
otrhrjjm4h44tdmf,112.45
ixwcmacfsz5knwgf,0.0
bkrkoquemsb4rkg2,0.0
fcqmjxlj7kpj6tas,0.0
7rsw2yezefwcmeua,0.0
lpvqgewthekljiy3,80.14
k5kwfktk6ky55oef,46.17
2rgjojxzhqgtb6i7,0.0
y5xxhwwvm7x4wsy5,0.0
cot2xyb445einx6t,372.0
7hafp4bl27gu7d7z,343.53
gpizd2kms7yckc7v,97.9
nna76oounllukhya,0.0
r3u7cy27juhl2uld,135.0
bedk7roagdshi4wd,0.0
6idmhfvdse3xkbqv,159.3
6cwlpfqubzzelyak,0.0
sy3gy7kdwbq3vap2,0.0
77v4sibyvxrl7i4y,0.0
olx5rbt4gbkpj3kl,638.32
o36gmc5ooib3etgn,340.27
xyyagfedgp4l52jt,430.31
kri6uff3vf4cse5u,95.95
r24cy2zobtdh7z7l,395.47
n3k2r4nlmighx7d6,151.65
4je4j7qwfkultx3w,0.0
7wbtkqvuuzjbdgko,0.0
hkxqe7mjr44lgtfp,218.81
ggywsdezwkl7cald,51.75
ek6dqk26e3ffuzou,0.0
icqifgqacguw3snj,116.15
nyebjh4k5emxjzyb,267.0
7og5qlhurbwx5bgj,0.0
r2cod5lfjx6gqq33,170.45
h3qtedj4rkwqutae,0.0
jwcpsfdjmoabqrpr,121.73
tclvhzk3vnz2hgoe,0.0
rso3yhl2m3bpciv3,112.5
mpa74jpzrctb3bpa,0.0
qoajnxghziqjvsvv,0.0
r7abjqhxa4js4tre,0.0
mjjkogefr5gmhchr,0.0
muoizpxviumz745x,0.0
sqfh7f4ojvnkiu2z,43.6
5cbkj5ke4anahvyg,575.73
q6ntedv4ozth7xxi,0.0
r7wjqy2xrxmwejex,0.0
2p3c4e6lewohgfqn,0.0
mkfhkh7axt5cskqo,0.0
wx2swjlzxzc47thq,0.0
2vuohaots7umnhpa,0.0
tds3w37vex6ccmng,0.0
n7z54or3lngcuvqx,480.55
3aqcupnukx6jei52,0.0
mjcaat2efic7f2mc,0.0
rizncwknw4iytyc5,0.0
nfl6wspwwiy5pby3,0.0
mpje2dcot3rpfiet,0.0
gry5yaag5qj6o6bq,103.35
swqfadcdqnjymiit,0.0
zcomvz2xzszm3yis,948.66
g3yjytlqfhvrc57i,0.0
litj4b3lxloquzbv,0.0
qcc4xakbli352jkr,0.0
dbju5jw6zemyxg6l,0.0
wt3r653msmpbvpji,144.2
35zmbbualpp6qauk,159.9
4apjgu5zr654lcat,0.0
nqrcjbnazkor4fip,0.0
fjqnrk6mup756nkp,98.01
yozttyjc77tp2566,0.0
hw3dtuh7urnjg3hw,0.0
a4fodnrpiiqsouhi,0.0
a5bk6pvbghfhohn4,112.0
ticlalj7zpzqcptj,0.0
7agtvzhrdttuub75,0.0
qykmy5vii5jwoas4,0.0
vgawxoziaqsipi4d,133.32
v67w2k4v5waz7h3v,68.36
4hg5hnhfwdahpqka,0.0
gguvwzpwrco6cidh,68.3
62syphyjiwppdzrv,0.0
putl7wjf3ofcittr,0.0
r3r4frqkndwe5wmk,0.0
ohbzbrnjac6cpspl,0.0
6zekippfpies4i2f,0.0
3pjxdlhgztolwa5u,0.0
5eie2li24cps2s26,378.8
6kwkemkwd4kuban7,0.0
ycbndwzhlcpw5wxr,0.0
2sa5ayfrl66ntxzl,79.95
57dv3fkrhw7sch2q,0.0
praucqk3g2qvdurv,0.0
2go3tja6c5hq4a2p,0.0
edffkpcfyyg2o24x,0.0
xcsofsokber6jn5f,0.0
4kvzttoq56eu2ydr,181.34
hlsulr4ixpxhenzd,0.0
bdauyemassmghwsp,0.0
yrxudik7ojmcrznh,235.84
7dpwnzwwzf7c33rn,99.95
r6mu3f4nbw2frrby,125.13
dchy5th6wcgg34si,0.0
yn3k6sn5e6ijnyam,90.1
4n5lu2fsaa7qsfml,50.35
ckhzdxgguydsiqdi,0.0
eezixp4cqwisnsb4,0.0
meznqnmwbduhps2c,0.0
pzvlkvw74mfkz427,0.0
qgqzat6ccqxkorgy,0.0
xbbdxa4vz3tjzhr2,106.42
inixtski2ib2ke7m,0.0
oftnvslpf6vqk2zf,0.0
tnuhmjafpf4abufa,0.0
t62kvmycnfzjg4nd,95.2
fofjfkmwxj6zqjng,0.0
grsrk3ecdlyicwom,0.0
thdvwxkdctqi7lnc,315.24
szmuhi5nyzpzj7lt,0.0
ln2p3heijtdiyeui,1089.42
r6updiddaviguoab,0.0
6bo2r52r6l3ycr65,0.0
xoto4x3quz6iusq4,0.0
r2aew2cnczbqtueg,55.95
anfflaigrk6kiwga,296.43
v7zofi45vkooughd,0.0
qs4ocd2sv5bvpoak,172.95
q26qkdosdlqwt2ph,119.73
lknshwnaqrd736y4,0.0
4gil2affpbvhndtf,0.0
3xpvfbv75e3wqaoe,0.0
nbifxornhfzl7ml4,69.45
57eb3nxrmvf7dhdg,0.0
inr6zoii7km7cxxu,0.0
eovpsw32bdytjar3,0.0
d66d5hiepscjlle2,113.31
jyhivgo7yvwnmoxk,19.95
7bnffzlh4glnxx54,0.0
sz6xg3djpphxyyjy,0.0
6husnlk6vtpom3ny,234.95
7wwhkbml4ltcyfl3,103.4
7tqrqbzwwlxwwdop,459.9
k4dkmuh7fea56fzt,0.0
zp5ty7x7dszvd52l,0.0
ag2q37fmb6xjjovx,574.88
cf3v4k5s2ux6ttw4,0.0
uufnpo25ys5hc3jl,0.0
fvwnzuviqmfafb4k,182.0
ni7yta63f3t4gxrn,0.0
ckpwcg2dijavge36,0.0
wp6escgydzdkxokq,0.0
xksaa35ph3nt4vsl,0.0
nopwjsmewk2nmb7g,0.0
pu4twee2b3luvqsp,247.22
p23kxv4xgny4wmfd,0.0
uamxeodblmdzpoj6,0.0
n3s3cg7j2ikb7xzj,0.0
4jcuuag5vzlxepkc,116.13
pnw3ei3seiwe3z5j,952.63
5i2tmsndxziijhf6,0.0
634zx5pxnasi7q25,0.0
gmcvm5y7d2qabzib,0.0
hocjm6u4bonv635c,226.0
k25qks3hnvppdt7y,0.0
muc2v2cop2omrdtq,0.0
cdomsp6arlfayvni,382.19
sy22kpua2u5tuzzc,64.74
glp5t6ayfb5hsz46,0.0
nvyvktse3keru3yc,0.0
5spo75mxb6xqceia,0.0
5u22pnvoolaptnet,140.71
h3y5tzl4xdpceulu,0.0
e7y7ceyuz6ymhlng,433.75
7hoxgnmgia5fkdx2,224.42
itb2ocxaovijc77p,105.52
7z6na3irdhgwwjmu,0.0
3vpq34dxpcbx5m4w,395.96
7kl5pqixp43vvrwx,0.0
z6ebioyuenlyp5xt,0.0
xehlfelqrt6qstsr,0.0
fj652lml5gfrx3xf,0.0
fxkd2pjggn2trseg,60.45
a3kwdob7jvpk5rcp,49.98
jw53palc77gyupn4,126.0
zst7ekjghm75nhma,37.77
6tx2uifc53gxrsyv,527.89
wohkysasyclxd6ev,0.0
d5kkfaghnwbrbpan,0.0
lmrbqowtta6qprdj,0.0
ja3xtrtbhwngwerj,544.87
5aqfqvu4aenxblfu,89.95
qvwe2vk6x6davtul,0.0
nu22toj6h7csa74c,0.0
q7aoczkgtckyy2ez,0.0
fokeryl4q6juo7wp,0.0
6hciuu5jteghtflw,0.0
g5kfwwmtmsuae5fs,0.0
xhialdgnlm3mug6i,0.0
gr4uwitbf57jfner,0.0
pshgjpmyzfsvzihi,23.96
oblwjhksimjjy7i7,0.0
qdtfwha3ldgclw2i,0.0
g4ozr343s6pnajqt,0.0
itx223bdr5fpdabw,0.0
komo5lvqydgdv2gt,51.96
sv3vsn7wlzhbxbui,230.96
wdqthgk3udj7qo7r,0.0
utnhotw5q453g223,157.3
qlqlh4topzwpjpfk,0.0
pc2bywdycgsc33vs,0.0
3dnuazpmk3b4urcc,0.0
y5yx2jyeebqkuyuw,0.0
4myjtrf66yr6emez,57.57
vs56a22ebff6mgb7,0.0
gomfp6ou3nobpcsq,245.02
ihphdbpdfljqzv2x,0.0
dpehejri2tgzgihz,0.0
jlu3rduuh77m4zan,0.0
nxuz4sy3dwjztfjl,0.0
oaydiw5bekvuxjyi,295.78
zecqsuwvqm4gptav,0.0
pr34frvr5gecygc4,0.0
ztjoonvsra6j3fgi,0.0
bnuafrb2gldjw3xd,0.0
qlkeo2wezbwoapop,0.0
woluq2svxugpflsu,0.0
2cer3wspelaeo6lh,0.0
7rs5nj6ch4trck7b,0.0
g6uhzzm2xel7sgvk,249.21
bhgn47vxfuea6d6v,0.0
uhsz32ydxrco5hgs,0.0
betpwjzhaw4lzwbm,0.0
nyhtfs4cotwzmitp,40.48
id7vva66irc6ypbz,555.57
t6lxmxfslasiblwd,0.0
kqjdn5qcaethay7i,0.0
uugzje32mmqas3vk,71.95
dhcjme4jkzcno6kd,0.0
bbhvbzm5wwa4bv3y,69.95
5kwml3reg6gipcup,0.0
bx6dtazexqlocg3t,0.0
3rilm2q5wacrepi7,0.0
xcdkjqshnqrl2skf,298.88
thiyb6dvgpx5jjda,0.0
z6ngldowtvebg36m,426.9
r2xb3bckuvxtdsft,89.95
57ajfqujl66y6d2p,0.0
ylshfpkkmcl5afeh,565.1
xmbo6m4kergjul5b,0.0
gbqo2dmkabdl7qsr,0.0
vhzvpxus6sk5aekk,0.0
lhpwg265zxtyvidy,0.0
mdcfqhmutzajvomp,0.0
kexm4pqei5kgabjj,0.0
4fnqhdea35pminbg,329.16
hvia7nlupm2ajtjy,0.0
nc5cwczgt4vmqyaq,41.97
ymbqjk2tefiob3s5,0.0
hjoh2hwnbqgpfbjs,92.96
q3tjf2tslvju6gxq,0.0
jsjsv425nfxhymtu,0.0
yctlpjrots7btbz7,0.0
cbcrccl3wzrwsn2y,0.0
mcrczmjj3ktjxwlb,1042.23
xh2abllnj7bayxad,0.0
roehld3ld5gcqvo7,0.0
sgpbhjmgajjrw7hk,0.0
ykr6ffqdbvmom32d,229.5
w7me6jr7vob4ybqx,0.0
b77psmmnu6aivqdg,0.0
2iarilnv2z3rgn5e,0.0
gdv5bxkofz7mpylg,0.0
txbc5johbgctt4jc,0.0
37gnpmhgt4p54fd4,0.0
5yx6v7hiscq6cego,428.47
chcu72rp3rq4r7g3,0.0
nkzrmyebvf5q5h4t,0.0
fwjfhvxlnnpojfpw,0.0
svtiyr4vj2visoay,571.91
42cc74qco6hpojlp,142.17
vyfvo32yxmg6ik7j,0.0
kaznkvbdn4jiqf6c,0.0
qw22pyliyjwwiogx,74.95
bxa5j2uuewniyrv4,67.5
eyzfxfitqckkbuul,0.0
o2vyurxsfsribhug,33.09
jmty2hb4lqbqckrq,0.0
ta3w73jokvchl7yu,66.0
du22iu4vtz4jbpd7,0.0
gpvuukipx7pcha6y,0.0
ksb5r6oanxuqaryw,0.0
wbe6uvyuogfubrww,0.0
sprbszllarjpekhj,0.0
anioxxanosiqiyrk,60.77
4ozr2bv6wpxbxkkt,39.99
uajv7oj64cq4ngci,200.95
sb45kqdieabazmud,67.96
b2vh37uvo67vmfak,0.0
zja5cafy3254ac7b,0.0
6ze3qkquxowm4rnh,0.0
yzf7qlm3ggf37wml,0.0
b3fg5r5rqxxplvg6,0.0
umq6xzcy7cfhxj4u,0.0
pwf2f7fzglv2tj25,0.0
jni7vlkbhxlyrq5d,0.0
znhlrxfut6i6nltv,0.0
u4alrw6lxwuxxy7v,35.95
oqwba6jdirhhzevb,0.0
tlequa62smyiurwh,0.0
chn5uopjjsvkmh2o,0.0
vrvzrcthjprhtpqg,0.0
y6ysmz3d5orcatfv,185.98
4cqwg4m6ofmqs4dr,103.94
hmrsjqfcyzbwzan3,146.97
l5pq3qx2ftebivgp,0.0
hnscfha7jzkradh6,0.0
zxzxw2eln6b3z42c,0.0
zhng67ex2ei4hhi5,77.0
f27ltypqvgdav5p6,0.0
dpmjdw77zveq7vox,0.0
cmzw5p5x2etayehr,0.0
7abogjor55mysr6h,0.0
sr5wipwsgvsivdlo,0.0
y7of5543cc4ldppf,0.0
4qfequnlgkqximhe,0.0
n3gphig3allfbrbe,41.55
ucstz3h3bv2cvh32,97.5
eu4xu6dlcxy5t36f,404.8
anh6jl4raoprgkkz,0.0
sbw2njpf7wh4tscx,0.0
nm7ruxwen4imqvfx,116.92
zi6iar6fs4c2tuic,0.0
whucnidw6lo5eqcz,436.86
fysz444crrodchih,320.79
zzdclitnh26w4dm4,0.0
hjfynieuqeznplrz,253.72
jzljgotzwb264hhb,355.86
aupkgxo5afyntdlr,0.0
5lve3ure5s7v2tfw,0.0
jk5xgorrktx5k4iu,335.21
dxd7wxui7td2kdvk,0.0
femxbifmearie6na,0.0
ip3v5zvl2osnjkem,77.3
omblxfw7j6ybi262,366.9
gjupxonie3ewk2df,144.37
7qt5hvrtlkvydb6f,0.0
olcgdq7vimmlkymv,0.0
r332xivxzvy6q2dw,0.0
hz2di4c3qratsco4,99.95
rkerjpd65yjis3ox,295.65
tia4tmkd5l2wttpu,77.35
jpfibiodfd2ie5ro,124.72
qztkzibnzq45sf6q,0.0
krdkpsyw4p3qsnsl,0.0
6vtlc4rgghuq7rw5,0.0
2xspyxbkb2g7vqgv,54.97
vlpmaweswci6ixh5,0.0
dnulzbtd53bea6se,0.0
cagfamjkv5drctjp,0.0
avqdliqklw4o7ftk,0.0
j4xf5dgerl5b3rkb,311.95
v3sdiq5743zyhmdq,545.9
r7ganneu53uj4lha,0.0
53wl75oruncjsm6b,126.0
omjxskzhwp65tpop,0.0
gbqxxmw2oe7chbgd,0.0
hhwnscps5ulf4yss,0.0
ehsc7ujsqdd4ipx4,0.0
nbnjbxkcuruhz6dz,46.17
eszruadcbyu5sjan,49.95
2hrcb42g2uus6irt,0.0
yhskmv3mhrfrfpeh,109.47
hdfmvycr5ncuwqjw,57.5
vjd3y2do7emykvms,0.0
qn5cc3u37wjcrkpq,0.0
zvxscgp7pqgk2rey,0.0
t4p7zkmpu36x2qgc,0.0
scamnvtoaxnshyy5,273.99
teojhxtfxkvucizk,858.42
vezv5bv6adx3ccap,0.0
fsgan7hwhppqauzx,0.0
yhrnspwxlqzdgesb,158.95
byuokzyoj53m7elo,105.0
cqc43eosi4ybntpu,0.0
kawrl7totf6cvrw6,0.0
jf3g2jptfmchseo6,0.0
s4q2i65f6f3mmlzt,209.95
37by2uxqjg3efpwj,217.57
bpv3ka4j33dwtggc,0.0
u4zdwbiwyetot4jh,0.0
kk3uz6qutgtphvfz,41.96
qkiemjazoam2ykdc,88.93
aal4lbwxtuq2di6o,435.95
zs3kecct43aocow2,19.95
ftte7il6j24f26sg,52.47
mrvwaddqtbk6nfnf,0.0
i4yqvmdmzums3gyt,53.95
mlsisa5blhmdfblp,0.0
ne3oi6xgfyb3a3oa,0.0
ipj3w3n6v7n4oraf,0.0
5mniag52xvqayxnt,0.0
kl5tck6347mlh7nu,0.0
facrwrya7m2cxro3,0.0
dtundkjraw4terea,588.18
3h2uadtdyknqzzmn,0.0
m6gduiiebf2oi7na,0.0
f6lk6qlw4sqhcu2e,160.05
dxsdp4aa37g2zhsl,0.0
7e3kdgcydh4zo7cq,255.87
v62yevtfzaxa3clr,0.0
zm67nuibqpvqtg3s,99.95
bqpd3bkfba5r65jp,82.3
lg4lzjjrweckpseo,0.0
l6dvpyou4jlc45q5,0.0
ypz5dtqg2qbzjkea,0.0
4itpiq6acthd5drz,0.0
dg63iqrodxoo3jx2,26.95
aztg7qin2tdfx7ss,0.0
2bdudmnjy4auf6lm,400.74
32poo372xq23ltuw,0.0
zm65wffrofj4nju6,0.0
e7er5atukgoirsw3,0.0
zuf6wv6xdcmb7gc3,0.0
vub57mhx6oo2opha,0.0
is6sovvewcituv7n,0.0
4q54ge3ihvntmvkg,0.0
elyp7bzokx36ocrz,349.15
o6nfkzdiip3ovqbe,45.47
khu7eatagjrmxppz,0.0
b3z6kvnyhplko2fu,0.0
q6r5rqcf34msy2y6,45.95
olgxcmdzyxmo7nrv,0.0
c5m5dvv6utmlyygj,0.0
6g5ms3nqls4ajuaq,0.0
hdvsfa5glgvlryzh,0.0
xaq4fijoqwrpb4rl,0.0
kf2iusgiy5wnn6br,0.0
vifpsomvmskxkalf,264.35
7azb2cmw5dafwwm4,0.0
xd2evx5zwqncinfq,37.98
nfb7zpsoptbw3jjf,0.0
qvkcyrbha7376yrb,0.0
i4vp5wsrz6akpgoh,207.95
q5niht3hooabrxj5,0.0
4wbwuvrtqm44mwnl,0.0
eo7ewkktjpdwuj43,23.35
chifhytlnixnjaed,110.0
aohqxguarrn5ider,58.45
f6c64swao3gg6cjo,0.0
r3g7ow2b4uhh6mna,0.0
5fqmsw5hokzdevqa,34.34
y5eyfviu4hnnpybd,0.0
mja75zwuawkyt4q4,0.0
rn7plvtnjiayxh7s,0.0
2hdenqnmuo4tcc24,0.0
5uk4ohblipy32rd4,358.31
gxdcnbfihhp7tv7m,0.0
6ud6iw5y7z7sgsqq,0.0
6tksknr6aapahuyu,0.0
l6tz6l2tbxxvpkwu,162.88
p3trap3npnegs6lj,0.0
yj7tjfyya7nwq2wd,0.0
xdcbp6yeudtqyoje,0.0
bwb6vxus7jeorbbi,0.0
fer2w47xbgq3vg7y,0.0
lfrcccplrvq4edpw,0.0
zsnraxmi7fwal66k,0.0
slthjzvip7rno4ng,0.0
deumft6qpxbhdgoj,0.0
bjckak52l2v3w7hk,51.47
3sriuueefmxjvhh2,316.88
klhteyts4hndfwuc,55.0
xpiqzffu7ikqoa72,69.97
jnwiqly5deao3ws3,0.0
335kjlniindjrdlo,0.0
vrftviikdoqdkzls,0.0
d2tjecjlarj3vt4t,145.97
2bzy4525h6gdwvau,201.86
dneb77c5sfirsfe5,0.0
2t5hvmhdvlpfzvbv,0.0
46jwbidqnk2rjxfm,0.0
74jwa2ohsmchew7v,992.85
r2rzejjnzyfti4tr,479.5
4pyjg2j4rpsyvpaq,0.0
mgukxuydepoce24v,285.8
4pygdjdm2oytvtwn,38.37
f3mnhh3ecvheoqpl,0.0
vcwuq7f2x5a55dio,0.0
7olqpftcs32fr4dn,393.84
siqfloydj2wyaxy6,0.0
uu25jp6mfz62mwhl,546.96
ze4a5jqus6o3l6qt,39.95
q4yogvr5d4l3jmfq,303.85
ljro26nnqedzxh26,0.0
ai6wa4bkp4g4d2kp,53.95
dwwio4nsxd2sveyu,0.0
c5batco4v3f5w47k,437.9
y26tgwwbxhb6vh55,53.95
mboh32hwkywextro,687.33
nkaodyyd3sjeznrv,38.99
upv3sbweow6d52lk,112.12
vc4z7fvdzejdbzxj,69.95
n22coz63astujea6,0.0
2atrbxyt6zf2b4q7,0.0
q47fh744dnu7bfuy,117.11
ed46ehahcutmgc7q,0.0
yeys3sa5a3wsvlst,0.0
2zew7kiqgc67bvp3,0.0
2oy3nswc2p3muqdb,0.0
wqarxwheqzthvbnr,370.35
a2xayg56w2azpu3p,0.0
sidou42be5bosx2c,0.0
wyzioyrlodt2odog,255.95
5wcqb6vndcalfr53,218.38
2ubqs7rkdj75rcea,0.0
r6cx53s2uli5kxlp,223.21
kwkfa7pypqjpa4zv,0.0
jwjqxwvjgo5vcs43,0.0
uigwbr7fadu5cz5v,49.98
3bqaygpfjhmli4zq,0.0
janyazdomsl3hpmz,0.0
4kpxnn2xcplueepy,0.0
frz5is5a2bdvlalk,98.92
yjsaeje4rfnifnyd,0.0
4zp7xjmno4euy2s4,0.0
mmppcm7hcvyintfc,537.46
wcvnnqbwchzbdprm,0.0
kzqr4qreh7zub42w,282.01
grynfljl3gxgsp4r,374.31
j4irts2kynb7foin,0.0
zbzo7a5ju556ajgl,0.0
gypzxl72gfoabri2,89.95
d6a6niy7tsq5bb7y,50.95
ndp3o2y7q2alb4cr,29.03
xu7uyohxjawbpb4w,0.0
i2pibom3id6kgmav,65.95
onhldnysvmn5w3w5,192.72
fcolk63g6c63yovi,62.97
hb4v4warfqvwihb5,0.0
7qzbsk4r2xyqyibe,675.61
mdnxtb7tqfjsk3zu,26.96
q2qrpoovmwlza7ku,716.85
p5ddq4tbaggeq3vl,651.1
scqbetk26t46fmks,151.91
ghcx3tffw4jck6or,0.0
qr7kntijdtgta7ju,0.0
phthzjgp7szgdhiw,0.0
2ki5g7nuge6usnjg,0.0
nmms625zvuzvzyxq,47.97
7kqjwdbwivwnohtf,0.0
hoph5sewzqgtxwhj,0.0
szyn2yas33icwykb,0.0
7vymg2xrsmmbdpt5,49.95
khyhdeuetkribaku,0.0
u25og2ewmuqvvjir,298.36
sws7usllxb5jlriw,154.9
emih3xaujcrt3r7q,0.0
7teadefgn3wdwtks,0.0
an6i63gd6skz3f2m,0.0
hr2yj5rvzs3jbse2,0.0
ukmbxxnglt5wycsr,701.3
dkqkft43bbpt7uat,0.0
jomjol2dzl3xb3ox,197.88
tlkkwbnqskk3ifzp,0.0
g4mhaaqvbby4sjer,0.0
3pvwscjdcqvgxzol,1014.67
gpzo6n26tmzcvs7p,119.2
d73m7u46rfon36fv,0.0
iynteysw447ydrnw,0.0
ytsz4su2r7jzhjdm,542.63
xbbdzzdcbmlxo352,0.0
3bpjn4rv2oisihop,0.0
4szz22pldnmazoha,95.95
t3gmg7xydrioc6sn,0.0
hbhba7humah2shf4,0.0
yvqgvnzydqkb25mt,222.9
jidhsdvpptwxilmt,0.0
kamf7rctlltx6odj,242.5
rusw2p2gwdhdv2ir,0.0
uyuyjvb6spbikxzs,0.0
tvdxt5jakx6axbul,0.0
ek72p5xpnobdmjjw,0.0
vo3zcbd6vvvj2c47,0.0
gf4e7p7l7invplzx,0.0
lrkawamon2dkkixt,0.0
oo43pyu2zvynigwd,336.41
cimhpgwbgwxhwvgc,0.0
yqjxfbhhcyfq7lit,0.0
2hb45s3finqrfo2s,253.78
35jbfxemxap3nigw,671.89
bmamxswtq5kfojfp,0.0
3r3235klppfdze7v,275.18
754iiuxzsul2dqgw,0.0
5wwumci73p4clsjv,187.25
6hc5tngk2cbei7fd,0.0
pk5oekipc7ymhkfa,475.4
xvq2zbrjak6qzjkb,0.0
y2sytqhxda2budf7,0.0
rmjjfz3txrraj6fw,0.0
35mlfucvsevrikzp,129.3
72fbwslwl4pogy7o,0.0
tmiod7pfizzsqcif,140.0
oqiwjymc5tmfuedm,0.0
bwqdlfrmtpz564sz,0.0
qnqthm3euxadkixi,133.8
37ulxeio2eokre6t,0.0
xm4w2oh5e5defesd,0.0
